"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2015","2015",1009.05438,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2016","2016",1050.53568,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2017","2017",1196.43246,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2018","2018",1389.4296,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2019","2019",1635.12593,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CYP","Cyprus","2020","2020",1690.835,"+","National Estimation"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","1996","1996",83.99431,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","1997","1997",77.98216,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","1998","1998",83.12532,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2001","2001",39.79971,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2002","2002",41.84589,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2003","2003",48.2435,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2006","2006",70.05997,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2007","2007",64.63095,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2008","2008",102.6071,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2009","2009",117.68404,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2010","2010",140.58063,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2011","2011",179.50769,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2012","2012",281.16658,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2013","2013",350.66109,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ECU","Ecuador","2014","2014",399.48996,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2007","2007",630.98119,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2008","2008",438.60396,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2009","2009",433.32825,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2010","2010",492.40565,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2011","2011",491.76349,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2012","2012",517.14349,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2013","2013",539.02144,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2014","2014",675.24227,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2015","2015",672.94068,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2016","2016",689.24608,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2017","2017",677.10022,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2018","2018",686.71743,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2019","2019",824.97629,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EGY","Egypt","2020","2020",837.97973,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","1998","1998",2117.53981,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","1999","1999",2138.49802,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2000","2000",1905.49434,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2001","2001",1926.3794,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2002","2002",2212.28698,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2003","2003",2197.52365,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2004","2004",2470.7293,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2005","2005",2457.12751,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2006","2006",2603.45067,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2007","2007",2744.93118,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2008","2008",2969.24123,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2009","2009",3228.71566,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2010","2010",3060.57874,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2011","2011",3397.58185,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2012","2012",3462.92471,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2013","2013",3341.01051,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2014","2014",3284.26311,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2015","2015",3183.24369,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2016","2016",3295.07562,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2017","2017",3542.54618,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2018","2018",3755.32912,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2019","2019",3767.96857,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","EST","Estonia","2020","2020",3846.11036,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ETH","Ethiopia","2005","2005",21.06192,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ETH","Ethiopia","2007","2007",20.01875,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ETH","Ethiopia","2010","2010",42.22959,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ETH","Ethiopia","2013","2013",44.73122,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ETH","Ethiopia","2017","2017",90.52892,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GUM","Guam","2003","2003",285.32118,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GUM","Guam","2004","2004",316.25353,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GUM","Guam","2005","2005",303.02648,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2005","2005",29.6273,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2006","2006",24.25912,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2007","2007",34.08678,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2008","2008",38.55373,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2009","2009",38.69725,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2010","2010",24.81132,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2011","2011",24.75115,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2012","2012",26.91416,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2013","2013",17.37646,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2014","2014",20.28482,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2015","2015",22.15054,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2016","2016",22.07069,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2017","2017",14.07038,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2018","2018",12.87117,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GTM","Guatemala","2019","2019",14.44703,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","1998","1998",1062.64742,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","1999","1999",1214.5713,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2000","2000",1169.78769,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2001","2001",1372.74013,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2002","2002",1587.48988,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2003","2003",2007.08525,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2004","2004",2163.66776,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2005","2005",2662.50136,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2006","2006",2694.02889,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2007","2007",2858.61946,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2008","2008",2680.96008,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2009","2009",2784.6927,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2010","2010",3114.55198,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2011","2011",3085.38105,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2012","2012",3191.214,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2013","2013",3377.87416,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2014","2014",3591.19623,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2015","2015",3565.12862,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2016","2016",3741.2636,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2017","2017",3782.34083,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2018","2018",4026.59891,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2019","2019",4265.91488,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HKG","China, Hong Kong Special Administrative Region","2020","2020",4352.15189,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","1996","1996",152.0066,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","1998","1998",115.2819,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","2000","2000",109.72807,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","2005","2005",134.91257,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","2010","2010",156.21967,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","2015","2015",216.00083,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IND","India","2018","2018",252.70392,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JOR","Jordan","1998","1998",1838.60153,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JOR","Jordan","2015","2015",252.41257,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JOR","Jordan","2016","2016",592.40429,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JOR","Jordan","2017","2017",595.96296,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","1997","1997",194.70769,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","1998","1998",180.21767,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","1999","1999",167.03935,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2000","2000",158.42568,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2001","2001",159.75033,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2002","2002",161.90945,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2003","2003",165.61607,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2004","2004",169.50755,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2005","2005",169.14824,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2006","2006",165.14497,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2007","2007",188.49697,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2008","2008",151.73141,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2009","2009",142.50039,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2010","2010",136.03469,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2011","2011",129.73239,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2012","2012",131.08966,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2014","2014",620.16705,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2015","2015",395.76691,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2016","2016",478.15511,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2017","2017",501.56567,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2018","2018",513.86021,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2019","2019",184.21315,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KWT","Kuwait","2020","2020",173.5131,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LAO","Lao People's Democratic Republic","2002","2002",15.83763,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","1996","1996",1145.29746,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","1997","1997",1063.87011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","1998","1998",1052.02569,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","1999","1999",1090.4899,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2000","2000",1599.72217,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2001","2001",1482.60075,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2002","2002",1479.50937,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2003","2003",1389.07682,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2004","2004",1458.58501,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2005","2005",1457.37576,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2006","2006",1768.48687,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2007","2007",1891.18821,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2008","2008",2012.65717,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2009","2009",1688.28111,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2010","2010",1838.72373,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2011","2011",1885.26039,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LVA","Latvia","2012","2012",1886.88729,,
